"mic";"symbol";"isin";"date";"trading_model_id";"open_price";"high_price";"low_price";"last_price";"vwap_price";"change_prev_close_percentage";"num_trades";"volume";"turnover"
"XZAG";"KOEI";"HRKOEIRA0009";"2021-10-20";"CT";740,00;750,00;740,00;750,00;744,16666666667;0,00;4;48,00;35720,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-10-18";"CT";750,00;750,00;750,00;750,00;750,00000000000;-1,32;1;34,00;25500,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-10-15";"CT";765,00;765,00;760,00;760,00;760,35519125683;0,00;5;366,00;278290,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-10-14";"CT";760,00;760,00;760,00;760,00;760,00000000000;0,00;1;10,00;7600,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-10-13";"CT";765,00;765,00;760,00;760,00;762,50000000000;-1,94;2;200,00;152500,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-10-12";"CT";775,00;775,00;775,00;775,00;775,00000000000;0,00;1;50,00;38750,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-10-08";"CT";770,00;775,00;770,00;775,00;773,92857142857;-0,64;5;280,00;216700,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-10-07";"CT";775,00;780,00;775,00;780,00;777,59259259259;2,63;3;81,00;62985,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-10-06";"CT";760,00;760,00;760,00;760,00;760,00000000000;1,33;4;108,00;82080,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-10-05";"CT";740,00;750,00;740,00;750,00;747,96163069544;1,35;9;417,00;311900,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-10-04";"CT";725,00;740,00;725,00;740,00;736,66666666667;2,07;13;222,00;163540,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-10-01";"CT";725,00;730,00;725,00;725,00;725,03703703704;0,69;4;135,00;97880,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-09-29";"CT";720,00;720,00;720,00;720,00;720,00000000000;-0,69;2;102,00;73440,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-09-28";"CT";725,00;725,00;725,00;725,00;725,00000000000;-0,68;1;7,00;5075,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-09-27";"CT";725,00;730,00;720,00;730,00;722,59856630824;-0,68;6;279,00;201605,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-09-24";"CT";735,00;735,00;735,00;735,00;735,00000000000;0,68;1;20,00;14700,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-09-21";"CT";710,00;730,00;710,00;730,00;721,66666666667;2,10;2;12,00;8660,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-09-20";"CT";735,00;735,00;715,00;715,00;723,66228070175;-2,72;9;456,00;329990,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-09-17";"CT";730,00;735,00;730,00;735,00;733,43750000000;0,68;3;160,00;117350,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-09-16";"CT";730,00;730,00;730,00;730,00;730,00000000000;0,69;1;10,00;7300,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-09-15";"CT";720,00;725,00;720,00;725,00;720,45454545455;-0,68;5;110,00;79250,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-09-14";"CT";730,00;730,00;730,00;730,00;730,00000000000;1,39;1;8,00;5840,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-09-09";"CT";720,00;720,00;720,00;720,00;720,00000000000;-0,69;4;93,00;66960,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-09-08";"CT";725,00;725,00;725,00;725,00;725,00000000000;0,00;2;100,00;72500,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-09-02";"CT";725,00;725,00;725,00;725,00;725,00000000000;0,00;3;56,00;40600,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-08-31";"CT";725,00;725,00;725,00;725,00;725,00000000000;-0,68;2;15,00;10875,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-08-30";"CT";725,00;730,00;725,00;730,00;725,87837837838;0,69;3;74,00;53715,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-08-27";"CT";725,00;725,00;725,00;725,00;725,00000000000;-0,68;4;273,00;197925,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-08-25";"CT";725,00;730,00;725,00;730,00;726,31578947368;0,00;3;38,00;27600,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-08-23";"CT";730,00;730,00;730,00;730,00;730,00000000000;-0,68;1;10,00;7300,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-08-19";"CT";740,00;740,00;735,00;735,00;736,15384615385;-1,34;3;130,00;95700,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-08-18";"CT";745,00;745,00;745,00;745,00;745,00000000000;-0,67;3;149,00;111005,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-08-16";"CT";750,00;750,00;750,00;750,00;750,00000000000;0,00;2;110,00;82500,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-08-12";"CT";750,00;750,00;750,00;750,00;750,00000000000;0,00;1;21,00;15750,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-08-11";"CT";750,00;750,00;750,00;750,00;750,00000000000;0,00;5;448,00;336000,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-08-10";"CT";750,00;750,00;750,00;750,00;750,00000000000;-0,66;3;60,00;45000,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-08-09";"CT";750,00;755,00;750,00;755,00;752,05128205128;0,00;4;39,00;29330,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-08-06";"CT";755,00;755,00;755,00;755,00;755,00000000000;-0,66;4;95,00;71725,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-08-04";"CT";760,00;760,00;760,00;760,00;760,00000000000;1,33;1;40,00;30400,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-08-03";"CT";750,00;750,00;750,00;750,00;750,00000000000;0,00;1;25,00;18750,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-08-02";"CT";755,00;755,00;750,00;750,00;754,01606425703;-0,66;6;1494,00;1126500,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-07-30";"CT";755,00;755,00;755,00;755,00;755,00000000000;-0,66;2;21,00;15855,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-07-29";"CT";755,00;760,00;755,00;760,00;758,12874251497;0,66;6;668,00;506430,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-07-28";"CT";755,00;755,00;755,00;755,00;755,00000000000;0,67;1;250,00;188750,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-07-27";"CT";745,00;750,00;745,00;750,00;747,34042553191;0,67;6;235,00;175625,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-07-26";"CT";740,00;745,00;740,00;745,00;741,60000000000;0,00;2;25,00;18540,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-07-23";"CT";745,00;745,00;745,00;745,00;745,00000000000;0,00;1;10,00;7450,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-07-22";"CT";740,00;745,00;740,00;745,00;741,29870129870;0,68;2;77,00;57080,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-07-21";"CT";740,00;740,00;740,00;740,00;740,00000000000;-0,67;1;1,00;740,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-07-20";"CT";745,00;745,00;745,00;745,00;745,00000000000;-0,67;1;44,00;32780,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-07-16";"CT";740,00;750,00;740,00;750,00;748,75000000000;0,00;4;80,00;59900,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-07-15";"CT";740,00;750,00;740,00;750,00;749,34579439252;0,67;4;107,00;80180,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-07-14";"CT";745,00;745,00;745,00;745,00;745,00000000000;0,00;1;35,00;26075,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-07-12";"CT";740,00;750,00;740,00;745,00;749,09252669039;-0,67;8;281,00;210495,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-07-09";"CT";750,00;750,00;750,00;750,00;750,00000000000;0,67;1;2,00;1500,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-07-08";"CT";750,00;750,00;745,00;745,00;749,87804878049;-0,67;6;410,00;307450,00
"XZAG";"KOEI";"HRKOEIRA0009";"2021-07-07";"CT";750,00;750,00;750,00;750,00;750,00000000000;0,00;8;456,00;342000,00
